T,Hs
12.39888558153946,1.3396955591476745
11.585821576699818,1.5027007199039994
13.004730233718453,1.4738853985300213
12.557652938359494,1.659366972070976
10.791545794992413,1.360476478003203
11.75533681445116,1.4898431512075354
11.728039664536556,1.5913066728949514
14.244759621975163,1.902005365502421
12.153352596140316,1.535939827727636
12.297675236712378,1.601099421772427
12.614975081991057,1.5913066728949514
13.85602564380937,1.8060214990968406
13.006518317196441,1.722883560313929
11.70577652972177,1.620260047029488
12.406081511905759,1.6918972949916313
13.266695952538415,1.7242787962507684
12.6639822026071,1.7098064561815176
12.555523377040705,1.7135529552365751
12.829457092989083,1.782342270833523
13.410389869320515,1.88889522229265
12.118862169898213,1.6866775741676294
12.051601456894117,1.6525900658057944
12.430000478981267,1.7832415354067992
13.328817992910713,1.9927695208427894
13.807278122428302,2.1903380533607133
12.709376383582553,1.9368768014512434
13.067655241695972,2.1412978718524895
12.614895427138222,1.9796530784963309
12.458552500246018,1.9279582229913592
13.173810341807021,2.283157901328771
13.362223449125272,2.320075294467832
13.067879092249713,2.3448197984493384
13.312465716089374,2.5193402180729776
13.571342286449658,2.2205059155066436
13.188658671905129,2.2445625471347412
13.462193089120015,2.3910284200736713
13.159743573568955,2.410394697637712
12.918289662593107,2.296286145583777
12.989728200678648,2.4025668275409116
12.63808847138327,2.388848277978323
11.932696199166575,2.162530708961147
12.399866378081393,2.4602617016894768
12.337648667314898,2.5490735738303045
11.927171561771246,2.404901197970511
11.600080190643528,2.055343332876529
11.452079913504996,2.128531823017922
12.060904192004733,2.329213217891398
11.810369664362423,2.3103808619359705
10.919095358247292,2.016959112128949
11.317456058885611,2.1714087375710727
10.689311303073648,1.8496573235061675
10.7753354417327,1.9849100564005413
10.535729429267276,2.2754207450930912
9.886824056047965,2.1330462115950506
9.684498629938673,2.117014424324974
9.275897776203735,2.160305500988228
9.167884931419447,2.2302315942520408
10.21902510247772,2.0822724911019694
10.189443665731178,2.0322025788783953
10.163699372936597,1.9206683424266664
10.62467435975192,1.921294273139854
10.166929477958291,1.8854971620238516
10.197267056124778,1.8157599209146562
10.652586903552335,2.008994780481024
9.610859348614575,1.8254463907767873
10.260849189356078,2.0443939373809537
9.492940891550983,1.9457545010612205
9.557371495275257,2.24474110507203
9.309078476184116,2.1450381329943764
9.269453852802245,2.0793832535634214
9.17602977332195,2.1758341675780346
8.977570713723733,1.8602447832476239
9.114565073898577,1.9637977107635092
9.647206957221874,1.8914397612400977
9.264335672540644,2.0418437160566425
8.904783123155127,1.902005365502421
8.757504588329216,1.9511028161529569
8.7124407251197,1.6935547414831322
8.761398331836235,1.7764859553624395
9.107236172965676,1.6661163135867791
8.713697591273133,1.659366972070976
8.894615879950088,1.6579171098700922
8.612061430667993,1.5275666691833776
8.572072924829987,1.577138954689789
8.562426257881276,1.5592482888879498
8.483913587150433,1.6675590469905404
8.64629750097926,1.5669407297023077
8.875730794536482,1.5494497074768188
9.122652375795031,1.5322822009016484
9.020610149546084,1.476059271980634
9.807897636621727,1.491725115696588
9.493358870950077,1.3684076398500558
9.987658881229232,1.3536836516705075
10.039605626012621,1.4173255112358627
10.572808268596928,1.5204659506874854
10.5046888651427,1.4803974423106787
9.886255918229379,1.3689933054620829
10.48813793034774,1.5471199012358414
10.628091545563404,1.594074821330542
10.073732765858795,1.5029674162802062
10.7087265135923,1.675950238879424
10.707662924741143,1.5257289153712725
10.963387627982927,1.7263695358757927
10.803242509311218,1.6854890196023227
10.874529439993369,1.6244598590300714
10.534666616041216,1.520993066650864
10.925284049337188,1.425221536183059
11.241581851806348,1.4884974340589234
11.062206455617364,1.6591254163564608
11.366465268725465,1.51253716754333
11.27248884944265,1.7175246560093393
10.853569392691966,1.4917251156965883
11.364906848177933,1.5215199999999995
11.244568934954607,1.4447728136977105
11.08886951835711,1.294970607234002
11.602219100866176,1.3762930975631604
11.493133637212168,1.3216232985234482
12.702994979265709,1.489574105038081
11.655678565107758,1.455551756001826
13.00365093920261,1.4629675785881244
12.638200224491069,1.5380259948388388
11.635612043062823,1.440605591825882
13.159804572691126,1.6008490739604404
11.53015889830523,1.6467590917921175
11.786129164990458,1.6814416497755726
11.277139101290366,1.6658757365421943
13.489493370295232,1.8243482457031055
12.477157915945504,1.643592010202045
13.693124778266704,1.6778623333277374
15.283317226449698,2.0627401790821835
14.227009510771657,1.7742283792116502
15.784174667308033,2.2264544341171675
15.67117878398289,2.1864919783068033
15.946335456063123,2.2500912543272547
15.871423586172241,2.4522661359648548
16.067400230571998,2.9044873591048725
13.90783188071714,2.071078434246274
15.69154630226039,2.815640586438546
14.982484040705062,2.627277010290312
15.296275700462138,3.2611099051703234
15.014700608553346,2.6222379110980754
15.088491827194128,2.8167791390877626
15.070448653733935,2.96336578302443
13.966643890037423,2.63914936129049
14.271846439528014,2.855079427126327
14.056718670502173,2.8070867218523903
14.039265620308383,3.0851592988369325
14.084881149747229,3.0298403194888004
13.994141604950036,3.2704371992747383
12.831148767159796,2.3875056625692013
12.778838774446777,2.6649921365737645
12.749165006773556,2.4803802410114457
13.039072102654053,3.0257367262866737
12.68531186836595,2.6834269109480133
12.906764432133347,2.5787749488468354
12.41932425494623,2.5916429351282164
11.954296422870902,2.8167791390877626
11.383110249913013,2.590405430970218
11.112519844860028,2.7213948245706647
10.675475309176845,2.5795519457456173
11.543826967016154,2.8429809824196854
11.144017873320205,2.700400429121577
10.500704819991832,2.569588642098186
10.420209573238331,2.3252521145028546
11.327759306145017,2.7316848001187837
10.650937941454973,2.2434909010735926
12.00731226367243,2.6768469420570162
10.54564210514693,2.3376297084012254
11.334192435569955,2.586534414385395
11.473675920560957,2.5056211736014684
11.449432821981478,2.4902176187634684
10.609543179961817,2.219603234093877
11.345161460797241,2.481511101244562
11.13187431631521,2.0888066340377223
9.258370467978969,1.9855157351177044
9.647463146515705,2.038503997347074
9.915159504539734,1.9676716860289472
10.45603607757642,2.151195346406272
10.330862284980494,2.1787794605237125
9.751602743029888,1.8694864235933888
10.709248437169919,1.924629132274579
9.946957390511576,1.7617599999999995
9.200102119859912,1.8372645342464975
10.414477833237427,1.9385315448555382
9.642970986363773,1.8948271644664585
9.671401384777454,1.8245679275927216
9.055130166072571,1.710275217384617
9.049925894790684,1.6504058647496376
8.804975953634337,1.7069911856831597
9.104975657148676,1.9599160782033498
9.023620751576537,1.9895488811285837
8.599304171440092,1.8201692521301418
9.183090575132033,1.7060517298136066
9.540643563941405,1.697809316972904
9.442596938494857,1.6210019809981724
9.777728383906428,1.6113301931013395
10.315475146136503,1.5504840531911313
10.155902924403632,1.5582197608809865
10.355168875428207,1.658400538108933
10.113367112202715,1.497892065270392
10.962822514873128,1.582213417463017
11.255352409158615,1.68810273502533
11.377079990380087,1.620754707412568
11.372030850005975,1.791538334281463
10.984337284524724,2.2336435210659733
10.973397686230673,2.198010013989927
10.277898319004015,2.400564131865674
10.149218675933632,2.677445789255125
9.488994348236785,2.4190258039136334
10.100322566639505,2.8643296227913426
9.282609284498653,3.0221580890482875
9.691001478118965,3.263075761670268
9.426255474496879,3.3212691262226848
9.03781858546101,3.231478550385256
8.658016613715413,3.06377958867801
8.858580487621637,3.766421293164109
8.876107423879178,3.941856149988226
8.97703641512076,3.7503183380614504
8.92429345867402,3.8694056058263
9.228580336956155,4.084472530156126
8.929656630771294,4.137509720206103
9.228208112722866,4.2037233063083494
9.559012247504965,4.639632300430714
9.266014930818315,4.200480354530895
9.483853909136881,4.076319784217131
9.217965760186347,3.503671595797757
8.881114483759399,3.44669752893984
8.700562712514456,3.440412389932346
9.231287393268337,3.3562023838856914
9.015414724092224,3.212570668483418
9.440761896033726,3.1523713483027347
9.10898901130947,2.85325388369139
9.987468744605273,2.864189691204128
10.36125952506518,2.9060048912553467
9.972096353834644,2.4940774262239733
9.857759101323968,2.8079432809086433
10.173542399380937,2.487641086652172
10.32447402692571,2.0993335129035593
10.79976461176476,2.4677441677775267
10.345710270883092,2.318347118962128
10.849222402543166,2.218519531579562
9.971533504767576,2.070304199290529
9.978266663256044,1.9873316637139355
10.712471704352277,2.1105676121839827
10.1880149427667,2.006998759341918
10.95737034333954,2.040665615920452
10.609029157446102,2.1778594843561416
10.360064363344371,1.8554987027750782
10.611598795239031,1.937083721680609
10.432218004668579,1.8201692521301414
10.727423683509977,1.871200762718955
10.986716541121956,1.6838236337574073
12.120857372481796,1.7617599999999998
10.95255789534812,1.5530669036458151
10.159817945232371,1.504566601782719
11.322769640495594,1.6095880794787216
11.235494335693481,1.4866113835162165
12.529130478526675,1.7517213997665269
11.468497868838774,1.5748501119789144
11.142649924958807,1.6504058647496378
11.67172843468433,1.9377043497912678
11.28412077745354,1.9217114470179957
11.44470150370738,2.0381107294747256
11.552464836435762,2.2470610670829574
10.740987606083094,2.0741724840523745
11.402387189655169,2.246525903879143
10.762775726878616,2.319902534849255
10.604897515061442,2.5372536382474653
10.331844917824014,2.576131406430968
10.204650315709237,2.888990745848799
10.145060990515907,3.0571005425402675
10.226257321063459,3.1643001742565446
10.495229854800908,3.285476582293655
9.750229555247074,3.0473833477263734
10.066953816604244,3.3063925523748683
10.03038099794371,3.5099576486333848
9.856165081098926,3.3322326271735587
9.728481358365087,3.1038103058015643
9.670311363360742,3.4190268303129763
10.212842537952449,3.350106386489838
10.120081866818897,3.1315785455900667
10.064244125563194,3.160497993797813
9.797153106800593,2.8550794271263276
10.073797542635205,3.035787278054903
10.513701113119428,3.219549649376446
10.723496952020758,2.893703847459169
10.89874851018298,3.230486157716822
10.687693314849993,3.172775259358909
11.250242370561937,3.4023399525620595
10.758113578078797,3.246328036043184
11.017788461477497,3.4599286621547556
10.665661650114403,3.2078262841993173
11.299433491119945,3.377392394140781
11.710755903606387,3.3266951535720852
11.78807275527329,3.430846272743796
11.139764374229523,3.194052814466285
11.468457083558452,3.061162091755351
11.792993647562406,3.1661995522708293
10.773692299617002,2.958628184818092
11.281453216632976,3.224028159554441
11.335487347589247,3.093592078991669
10.940387722124397,2.663036289200731
11.83980486441113,2.885520318694706
11.348071201581734,2.70455306843848
11.227038988526571,2.6768469420570162
11.134356957316491,2.604755107721261
11.333466873374396,2.519817441165133
11.230473624849667,2.266950094025009
10.818805590448873,2.1701162872067474
10.812365966075376,2.076875996490883
10.831516263575015,2.3390009533986933
11.340869228630803,2.4714769058196757
10.749310970218856,2.6681485537353424
10.90007059244486,2.514084785364248
10.596620362832299,2.5231554755107735
10.397939125555123,2.417202563129536
10.568407055759565,2.607830743587474
10.611009732854155,2.5630291757996044
10.016899782310048,2.62758209964979
10.449656857019983,2.9093131229209415
10.170866180393762,3.016981452379182
10.230165441744795,3.0120620601840193
10.279716093055592,2.941645905951292
10.99054225550775,3.39361145295097
11.051511726126957,3.414099769016716
11.076218560257878,3.547440057167985
10.680199307649783,3.416446874868684
10.712491174935831,3.3000831002870212
10.366769809992926,3.3904211349034497
10.807938197671682,3.8343396136492647
10.40426050129593,3.8208315547273206
10.101758931129709,3.9068249042924865
10.166605788036556,4.479114289946172
9.620496445707793,4.234218167832168
9.685188244785307,4.205057912466842
9.420017164740182,4.288300823496411
10.150405674804391,4.85921322487499
10.286000889274918,4.770140491515947
10.831244144620582,5.287706109836286
10.339812349880223,4.636175563026059
10.107538840319785,4.591961350447104
10.566158904316694,4.524697164673013
10.592246690862925,4.078482340381039
10.556997388835757,4.278288520798941
10.803253755642476,4.477234772222694
10.743318126868862,4.471412210208313
10.602535184442537,4.136540907183198
10.598022581186527,4.0829021831045615
10.903212711205128,4.143994924996892
11.142259058064552,4.053741037609581
10.620547375566275,3.518511440254244
11.383632921590799,3.6582407460417357
11.359398631908023,3.152244203230453
11.230421527538027,3.2114476319566534
11.190862678463363,3.1114197501462257
11.090963788561519,3.0622093590086226
11.188683822471608,2.993107171619486
11.355395339490657,3.014722187930423
10.607628043895767,2.7920544013324666
11.025020672975128,2.8298395700109924
11.06938814612139,2.952933033849565
11.295383442236856,2.869083236018083
11.121634760401452,3.1514812250749644
11.895237108032466,3.1673386323536667
11.13711239952078,2.8525514405177685
11.79748535395856,2.9728183294644825
11.517362655588714,2.91426842895434
11.54227014560966,2.70869934145523
11.523190738977036,2.6376302514188747
11.62703416630661,2.4871576897334027
11.186648746362504,2.2641195012631283
11.532615503802235,2.152685352019658
11.037932456209417,2.2302315942520403
11.904302684228174,2.1712241489077075
11.567070288759764,2.063517252072295
11.895773703869796,1.9877349781095064
11.41305209586817,1.979450608224413
11.272279891890388,2.0028006399040317
11.608694460880079,1.9285817877393738
12.278578411027919,2.236333470482432
11.776811627949856,2.1154992948238007
11.90796803803323,2.27471606228118
11.962975690316977,2.231309608458673
10.962767956720455,2.23507856363037
11.751963289884076,1.9830919103258928
11.35541892744418,2.2833334410900212
11.108215436440474,2.1031484052248897
11.18034283612347,2.2176160416086454
11.745249195918028,2.577997717764699
11.511995936938686,2.4501404839722962
11.036832844501642,2.3212842517882204
11.003531677195976,2.233284616344276
10.768969970363337,2.3516470651864405
10.043434596631952,2.2619942321765545
9.027342489188102,2.377243285824991
9.081013648480074,2.5402532235979933
8.338131107830677,2.472287624852739
8.87148762830057,3.640888961448838
8.480558775588062,3.451694176835485
8.732859855987256,3.5034427995330537
8.171973863902702,3.3248874616744546
8.190227751185539,3.0151210046696293
8.010222734740829,3.0589354583580213
8.167476601623717,3.221292032088988
8.729900405734414,3.1885267673958766
8.280794431643573,2.874107904028657
8.192116208995152,2.8809329536106874
8.453533574129926,2.8852425041926724
8.252395968125095,2.7221311127864505
8.385890274175939,2.6655936470512525
7.924839069533911,2.620556058091488
8.093813593052667,2.5852944649304455
7.713163375753158,2.5602128313091472
8.561772304174085,2.0504624346717497
8.680408574185243,2.1723314456132146
8.814433144121447,2.258447672716815
8.553847502358055,2.062740179082184
8.476031370842868,2.0040009999997506
8.333372283473192,1.88188
8.223194231145204,1.8793225175046455
8.064379018989383,1.7062866422732141
8.293742721390354,1.6387076249288641
8.35873899012836,1.658642199390815
8.297680439608214,1.5574479191292399
8.59703792566024,1.4190212153452817
8.66394323504533,1.5659172542634558
8.819571874749494,1.3002215531208519
8.441980407346863,1.2434982682738243
8.821211741391911,1.3486408770313911
8.97088502200383,1.3687005039817877
8.997798809922278,1.2928022540203123
9.012331915826097,1.150061441836913
8.981471565766723,1.1027367834619466
8.723784470256463,1.0855197722750147
9.193797522508534,0.9872925467155111
9.386369073987922,0.9517399350662974
9.576565583082392,0.9824089592425346
9.162178685733458,0.940726997167616
9.025112849386524,0.8698914617353132
9.29971847832768,0.9521609658035766
8.612453106927727,0.940726997167616
8.527630052939621,0.9856673726973009
7.965238949618888,1.0176778633732777
8.511774431481356,1.1161037779704894
7.94199906842928,1.0792247043132397
7.992747512008506,1.2486446876513748
8.372781371624997,1.3592975553571778
8.215104432581876,1.5543567194180363
7.931845954705479,1.6608155685686474
8.406051270912975,1.7482859750052335
8.590553397916443,1.9146071289953976
8.646782875960161,2.1008603011147597
9.178002196256596,2.257737692292884
9.009973497219478,2.3560741796471514
8.940888873373954,2.350453725049697
9.475978009416824,2.4768227474730606
9.984934766867996,2.39738977556842
10.084210657102778,2.4844166639273695
9.545442848400645,2.288067923991768
10.048640992027975,2.4670944194335167
9.920919707938186,2.6333720817233557
9.805650669146097,2.4378409158925853
9.392890707249146,2.2588025792441444
9.505968066977427,2.284386396387441
9.775669503434035,2.2275342762794916
9.423957377836011,2.181537061248329
10.112897218730945,2.084580997898618
9.17987660909413,1.863258721917061
9.892698604453411,1.938531544855538
10.113514446967637,2.165123894468859
9.569906529492943,1.931074033174285
9.995397328334509,1.7583441886047224
10.309992888807715,1.7922093643321917
10.517857858323357,1.7997968865402558
12.09782902269878,1.5320206076942957
12.205443641883782,1.6489481233804777
11.864402030565898,1.6831093925232548
13.232993717733947,1.9043219316071534
12.481895776497845,1.7011110745627396
12.844944859585905,1.6785788072056667
12.048368960387846,1.6554978511613956
12.193483468571035,1.608342557293066
13.319372342284325,1.7193905171309973
13.646604784319797,1.6440796506252364
13.262885334575877,1.5502255314630833
13.209834422318263,1.3876040939691694
13.879664198494025,1.4986945791588087
15.342583316999091,1.5925655186522152
13.191522340510174,1.228908420998082
15.659524813122893,1.5935718792699625
13.883690432934165,1.336400607003753
13.43595927730741,1.4036861352880847
14.510562252363007,1.3079052363225707
13.848563459679958,1.24124
13.078651696259552,1.3079052363225707
13.841531258053985,1.1941724428238996
13.842538390038513,1.0464161183773881
12.684236442017626,0.9832245749573185
13.182146325686022,1.071397379873593
12.61976113209576,1.0464161183773881
10.453178594918295,1.0216086538396194
9.625263691902301,1.1683861358301026
7.629478559268216,1.2740649983419212
6.953606269595685,1.4142114396369445
6.9205384367435165,1.4453275354742259
6.07614618037782,1.5656612808650532
6.783070949832888,1.713786839487338
6.132059270462221,1.8261049608387794
6.466775451342285,1.9595070380072634
6.729477578188231,2.2069269269280305
7.133118078271871,2.2891187015093823
7.332279306641356,2.5533153558461983
7.474159270166127,2.544982212904444
7.302765202459945,2.520294573894091
7.859339316931154,2.5152004917302317
7.9122081732957295,2.3737000701857847
8.885755610756798,2.2667732855316607
8.803629146666367,2.2080163191425917
8.94329484478218,2.3504537250496975
9.864266390091528,2.4726118380368556
10.013245273076121,2.491665747246207
10.4865190110413,2.7070712058606805
9.779163818770629,2.4343859008793163
9.948431735559288,2.678194159951813
10.500109227037983,2.9485864879294272
10.354049173760986,3.1336256636682043
10.774419157906664,3.129786218897386
10.543211132687567,3.15389668936698
11.00508713987751,3.3042098746901654
10.568305530142206,3.0977351689258388
10.143461878818359,2.873828986282934
10.888782673978197,3.2608640897774315
10.520489409545073,3.437731896818016
10.85613977486862,3.328983487492841
10.600369910845144,3.000463061728972
10.133789555252152,2.8435448421996083
10.735335427149952,3.157706818436442
10.25640220229579,2.956324326321454
10.296786087339585,2.8291313133186304
10.500722507256752,2.835216538890812
10.34193853988156,2.6018298860609623
10.263809512394209,2.6291070153951512
10.134679802913375,2.575509002119775
10.046249252806263,2.5112135499793715
10.037817924048403,2.611056262128413
10.256843833355088,2.462704134239434
9.84722098380287,2.473908265882144
9.867537321328927,2.365581362963447
9.73548568288937,2.1789634091466517
9.62705163121696,2.2722479514348772
9.542278008406289,2.285438866563706
9.157367220509311,2.1690078596445885
9.529094682020943,2.3851542670443773
9.509384300264246,2.2465259038791427
9.14266055324613,2.02627720156942
9.313477951901522,2.031216216359056
9.362831804008431,1.9907572316081132
8.823926417879784,1.8903799529195182
9.442333799416652,1.8342078828747845
9.432651210655749,1.7991286864479707
9.102771217219166,1.6350347604867608
9.304467698804773,1.6733175414128665
9.450215716396881,1.7116807307439081
9.478947837548318,1.5682191346874963
9.897725365039468,1.782791959820326
9.716376268644852,1.6781011919428455
9.763698224714721,1.5953314827959735
9.519102838663338,1.5867665590123832
9.396974992284187,1.543229074635389
9.74359753732214,1.4073931848634196
9.88804248505329,1.577647135452031
10.005147914258288,1.4073931848634196
9.329471822790337,1.3884703540227281
9.48826524684865,1.3477490169909232
9.4171563088055,1.337300035444552
9.187996385573792,1.1583953294104736
9.576537596451605,1.1514546118714362
9.654733668364047,1.2025339260079109
9.704619945671714,1.0578443726749223
9.84551200515117,1.0216086538396194
10.157470389035936,1.0502393540522084
10.451575961969995,0.9717436608488885
10.128644464151499,0.9709184006908097
9.967850706500775,0.9454019737656569
9.601416077204606,1.0001988794234875
9.07793347061133,1.064642442888691
9.466502808833532,1.1590871152765005
8.62683861443686,1.2428534674691138
7.058241948375441,1.1714694061732898
8.32432590965238,1.3527951161946141
7.891503520961198,1.4139280021274068
8.25415483213532,1.7319325026108838
8.508334503437709,1.7498900125436454
6.755619161426116,1.6665973634924542
8.990182943220299,1.9640017947038642
9.197030399557146,2.0832346798188626
8.19808005117398,2.087847013169308
10.126690788899154,2.226094370326649
9.045548082235392,2.1207975124466736
9.195783890772539,2.3682906911103627
8.969135245160578,2.341398699751924
10.340019459071614,2.557236658270016
9.28157080265412,2.4155438773079654
10.911214653690708,2.6084454355803572
11.408318758463961,2.409895806046394
11.670166077965893,2.4160416026219416
10.900727921243808,2.2076532481347697
11.576949397561837,2.2957624572241784
11.020605278871317,2.344648862068689
11.620670841425984,2.383977699560128
11.34017136212006,2.3283526817043847
11.385552632654505,2.429771571979555
12.079820627935092,2.284912692073813
11.756041311795506,2.2547177813642216
11.278622006303975,2.0924491796935
11.326716111842632,2.165679173100208
11.571220569365014,2.090916249685768
11.50353912232808,2.1262710344638567
11.586605727985269,2.039879837833592
10.993862420022717,1.7395525344179747
11.574580293995997,2.0081966100957342
10.993346588774115,1.7574321842961678
11.060950517222155,1.8969412197535271
10.70532708720633,1.749660954356586
11.114409502222696,1.7692515717104786
10.398382528777258,1.4849928622050679
10.656643511183777,1.7098064561815172
10.925229151197552,1.757204109259934
10.347221973066336,1.5814532860631703
10.39459366311045,1.616049320534494
10.173446302599178,1.674754071259419
10.09022750400067,1.6771455533733497
9.804479300180784,1.5530669036458151
10.205020211432034,1.8381369296110666
10.27663072290777,1.9695040673225328
10.016885196107571,1.7615324853093115
10.141091185565218,1.903690420420295
10.483847599113997,1.8837958333110303
10.502236216970777,2.0606017173631583
10.981329012609226,1.9457545010612205
11.625969149290865,2.1384883829471693
11.276824579982529,2.1616038173541416
11.927162408706801,2.326458381660845
12.652905168449838,2.3348848024688493
13.087595290494056,2.6452170767632657
14.107705273862507,2.9910978801771098
14.521237926113537,3.5239749706262096
14.64796604339784,3.870959022567921
13.969855251293238,3.1663261369606257
14.280888233251515,3.330427940910897
13.409638986318896,3.1697420127196465
13.022043474809495,3.355485782535816
13.549015856189996,3.276926046892117
13.693300198315217,3.570638699728663
13.8948270154591,3.4601603357070023
13.058051160981513,3.550150613481067
13.608963059715286,3.8012703167230812
12.996735974679329,3.5911215059365498
13.568168690051033,3.8277486101362506
13.20328484020775,3.8299468715897342
13.133020426553049,3.6995313296686643
13.18745866786822,4.1031721390163485
13.623784307044419,4.080054388559055
12.762967150726315,3.842379931032328
13.004961156631879,3.918707251837013
13.000621855269534,3.611821066885789
13.75286348773466,4.019984095490926
13.366902212927222,3.6704910632775007
12.584468026559813,3.569066868636675
12.535853731456339,3.5378234680662057
12.387168875268307,3.379527807016832
12.613528758955885,3.4785290103720565
12.546626736511962,3.5605219634205314
