x,y
0.8896559362101703,8.456269706416533
0.8896573605660504,8.344028274500529
0.8896616465476186,8.231815445846186
0.8896688330692273,8.119658938792933
0.8896789855660822,8.007586466803174
0.8896921968707452,7.8956257321895835
0.8897085884595372,7.783804419977061
0.8897283120884958,7.672150191912457
0.8897515518446687,7.560690680637507
0.8897785266450329,7.44945348404285
0.8898094932223336,7.3384661598237955
0.8898447496447028,7.227756220261545
0.8898846394241756,7.11735112725695
0.8899295562782601,7.007278287647685
0.8899799496186453,6.897565048843892
0.8900363308520731,6.788238694822033
0.8900992805904554,6.6793264425218934
0.8901694568806261,6.5708554386974445
0.8902476045787664,6.462852757278631
0.8903345660106826,6.3553453973083
0.8904312930768223,6.248360281526157
0.8905388609803141,6.141924255680248
0.89065848377747,6.0360640886556896
0.8907915319731745,5.930806473520524
0.8909395524084119,5.826178029599374
0.8911042907138572,5.7222053056972495
0.8912877166318903,5.6189147846080685
0.8914920525394665,5.516332889055361
0.891719805535755,5.414485989225852
0.8919738034910172,5.313400412070005
0.8922572354863886,5.213102452556934
0.8925736971074368,5.1136183870837195
0.8929272410868215,5.014974489250802
0.8933224338220904,4.917197048224958
0.893764418322392,4.820312389918612
0.8942589841611888,4.7243469012178
0.8948126450291594,4.62932705749002
0.8954327244902973,4.535279453595631
0.896127450542365,4.442230838611118
0.8969060595676027,4.350208154447252
0.8977789102278755,4.259238578507828
0.8987576078069007,4.169349570482844
0.8998551394272275,4.080568923301103
0.9010860204674159,3.99292481817848
0.9024664523715142,3.9064458835866303
0.9040144918746085,3.821161257830177
0.9057502314613219,3.7371006547557197
0.9076959906255457,3.654294431921554
0.9098765172069665,3.5727736603315927
0.9123191977417955,3.492570194580587
0.9150542753815338,3.4137167419720322
0.9181150735065273,3.3362469288589534
0.9215382226945102,3.260195362127134
0.9253638882050116,3.1855976834000197
0.9296359946180313,3.11249061320746
0.9344024437326934,3.040911982043742
0.9397153213049898,2.9709007449650056
0.9456310877030293,2.9024969761675266
0.9522107471064623,2.83574183987467
0.9595199894997869,2.770677533872271
0.9676292994349819,2.707347202200979
0.976614025396192,2.6457948138686174
0.9865544036164711,2.5860650050096323
0.9975355304001265,2.52820288270766
1.009647277416241,2.472253789713302
1.0229841450654573,2.41826303051893
1.0376450498908951,2.366275560662822
1.0537330431026681,2.3163356426728683
1.07135495859974,2.268486473651947
1.0906209903759507,2.2227697910622233
1.111644200849192,2.179225464682011
1.1345399634019933,2.1378910838811898
1.1594253442058176,2.0988015501905446
1.1864184301500185,2.061988685545975
1.2156376113354448,2.0274808665165924
1.247200828048052,1.9953026942581156
1.281224793330304,1.965474708891045
1.317824203157904,1.9380131555473064
1.3571109467604092,1.9129298075530876
1.3991933297674997,1.8902318502382958
1.444175322608531,1.8699218268135809
1.4921558459517925,1.8519976457635146
1.543228103971649,1.8364526473824139
1.5974789749237144,1.8232757255182435
1.6549884669517079,1.8124514993491596
1.7158292453159256,1.8039605291244696
1.7800662353984598,1.7977795692547378
1.8477563039810914,1.7938818519069049
1.9189480194802293,1.7922373943048227
1.9936814901237623,1.792813323198481
2.0719882775203518,1.7955742103878158
2.153891381742835,1.8004824137148177
2.239405292950943,1.8074984185220124
2.328536103727563,1.8165811751780137
2.421281675698361,1.8276884288625084
2.5176318536369005,1.84077703836559
2.617568720107986,1.8558032811778205
2.7210668837461873,1.8727231426244568
2.8280937944753664,1.891492587229088
2.9386100793178827,1.9120678108819815
3.052569892887888,1.9344054727407283
3.169921277182053,1.9584629061099035
3.290606525846173,1.9841983078366132
3.414562548683052,2.0115709060234845
3.541721232755715,2.0405411061021033
3.6720097970136063,2.0710706155298837
3.805351137914947,2.1031225475725828
3.941664164026637,2.1366615048134303
4.080864118047237,2.1716536431879163
4.222862885115322,2.2080667174808264
4.367569286633086,2.2458701093382523
4.514889359153957,2.285034838942831
4.664726618154942,2.3255335615747716
4.81698230674192,2.367340550335313
4.971555629522929,2.410431666343701
5.128343972034001,2.454784317734532
5.287243106218733,2.5003774087808175
5.448147382550348,2.5471912804509076
5.610949909447265,2.5952076436758764
5.7755427206742995,2.644409506560222
5.941816931444501,2.6947810967143964
6.109662883944659,2.746307779824516
6.278970283003636,2.798975975504563
6.449628322608857,2.85277307140118
6.621525803955331,2.9076873364421374
6.794551245684631,2.9637078340386793
6.968592986940595,3.0208243359699933
7.143539283834817,3.079027237596951
7.319278399879716,3.138307474972172
7.4956986909109995,3.1986564443362404
7.672688684985113,3.2600659244155192
7.850137157701732,3.3225280018665506
8.027933203366407,3.3860350001457347
8.205966302375405,3.4505794120213293
8.384126385172173,3.5161538358879403
8.5623038930951,3.582750915991747
8.740389836407122,3.6503632866278384
8.9182758497711,3.7189835203290107
9.095854245409718,3.7886040800282563
9.273018064165434,3.859217275144835
9.449661124654277,3.9308152215156973
9.625678070687613,4.00338980507042
9.800964417117278,4.076932649128065
9.975416594243226,4.15143508517824
10.148931990907053,4.226888126996022
10.321408996380582,4.303282447930817
10.49274704114667,4.380608361202411
10.662846636656734,4.458855803033172
10.831609414139688,4.538014318443341
10.998938162527566,4.6180730495361075
11.164736865553449,4.6990207261007
11.328910738070684,4.78084565836479
11.491366261634834,4.863535731731461
11.65201121938352,4.947078403341351
11.810754730243561,5.031460700306373
11.967507282490114,5.116669219468021
12.122180766677225,5.202690128540408
12.27468850795788,5.289509168505447
12.424945297800473,5.377111657135073
12.572867425118174,5.465482493523464
12.718372706811222,5.554606163519368
12.861380517731224,5.644466745956823
13.001811820059402,5.735047919589232
13.139589192115963,5.826332970640387
13.274636856577253,5.918304800891267
13.406880708112753,6.010945936229852
13.536248340433453,6.104238535596786
13.662669072739224,6.198164400265885
13.7860739755706,6.292704983404844
13.906395896040387,6.387841399866055
14.02356948245959,6.483554436163933
14.137531208321228,6.5798245605981105
14.248219395667476,6.6766319334886655
14.355574237785888,6.773956417490629
14.459537821270105,6.871777587962325
14.560054147419795,6.970074743363138
14.657069152930678,7.068826915658933
14.750530729948894,7.1680128807205055
14.840388745389175,7.267611168696995
14.926595059566598,7.367600074353928
15.00910354412036,7.467957667365193
15.087870099193282,7.568661802549812
15.162852669901806,7.669690130048481
15.234011262048629,7.771020105433758
15.301307957081427,7.872628999750783
15.364706926313316,7.974493909487268
15.424174444343768,8.076591766469846
15.479678901755241,8.178899347689583
