x,y
0.8896559362101703,4.741102513364448
0.8896573605660504,4.682151053454432
0.8896616465476186,4.623951083095034
0.8896688330692273,4.566507035736438
0.8896789855660822,4.509822801109024
0.8896921968707452,4.4539017436553205
0.8897085884595372,4.398746721503389
0.8897283120884958,4.34436010595838
0.8897515518446687,4.290743801497921
0.8897785266450329,4.237899266266102
0.8898094932223336,4.185827533070219
0.8898447496447028,4.134529230894269
0.8898846394241756,4.084004606953462
0.8899295562782601,4.03425354932492
0.8899799496186453,3.9852756102013136
0.8900363308520731,3.937070029826557
0.8900992805904554,3.8896357611859234
0.8901694568806261,3.8429714955371876
0.8902476045787664,3.797075688884667
0.8903345660106826,3.751946589514467
0.8904312930768223,3.7075822667268583
0.8905388609803141,3.663980640920583
0.89065848377747,3.621139515204003
0.8907915319731745,3.5790566087294478
0.8909395524084119,3.537729591969649
0.8911042907138572,3.4971561241789257
0.8912877166318903,3.457333893306349
0.8914920525394665,3.4182606586534914
0.891719805535755,3.3799342965949717
0.8919738034910172,3.3423528497055712
0.8922572354863886,3.3055145796624643
0.8925736971074368,3.269418024314429
0.8929272410868215,3.234062059330774
0.8933224338220904,3.199445964859956
0.893764418322392,3.165569497640182
0.8942589841611888,3.1324329690098525
0.8948126450291594,3.100037329262809
0.8954327244902973,3.068384258779528
0.896127450542365,3.0374762663383548
0.8969060595676027,3.0073167949676303
0.8977789102278755,2.9779103356371497
0.8987576078069007,2.9492625490024906
0.8998551394272275,2.9213803953049964
0.9010860204674159,2.894272272390072
0.9024664523715142,2.867948161633832
0.9040144918746085,2.8424197813599177
0.9057502314613219,2.817700747082332
0.9076959906255457,2.7938067376248577
0.9098765172069665,2.7707556658432324
0.9123191977417955,2.7485678523141384
0.9150542753815338,2.727266199959425
0.9181150735065273,2.7068763671514255
0.9215382226945102,2.687426936405577
0.9253638882050116,2.668949575323604
0.9296359946180313,2.651479186021638
0.9344024437326934,2.6350540388847556
0.9397153213049898,2.6197158861577945
0.9456310877030293,2.6055100506412248
0.9522107471064623,2.5924854846411662
0.9595199894997869,2.5806947943563396
0.9676292994349819,2.570194225101772
0.976614025396192,2.5610436031951287
0.9865544036164711,2.5533062309841155
0.9975355304001265,2.54704873237875
1.009647277416241,2.5423408473614963
1.0229841450654573,2.539255175254384
1.0376450498908951,2.5378668679787046
1.0537330431026681,2.5382532760831618
1.07135495859974,2.5404935518562235
1.0906209903759507,2.5446682152807996
1.111644200849192,2.550858689831396
