x,y,z
2.5,2.5,14.05
2.5,2.5,14.100000000000001
2.5,2.5,14.15
2.5,2.5,14.200000000000001
2.5,2.5,14.25
2.5,2.5,14.3
2.5,2.5,14.350000000000001
2.5,2.5,14.4
2.5,2.5,14.450000000000001
2.5,2.5,14.5
2.5,2.5,14.55
2.5,3.0,13.75
2.5,3.0,13.8
2.5,3.0,13.850000000000001
2.5,3.0,13.9
2.5,3.0,13.950000000000001
2.5,3.0,14.0
2.5,3.0,14.450000000000001
2.5,3.0,14.5
2.5,3.0,14.55
2.5,3.0,14.600000000000001
2.5,3.5,13.700000000000001
2.5,3.5,13.75
2.5,3.5,13.8
2.5,3.5,13.850000000000001
2.5,3.5,14.600000000000001
2.5,3.5,14.65
2.5,3.5,14.700000000000001
2.5,4.0,13.65
2.5,4.0,13.700000000000001
2.5,4.0,13.75
2.5,4.0,14.65
2.5,4.0,14.700000000000001
2.5,4.5,13.65
2.5,4.5,13.700000000000001
2.5,4.5,14.700000000000001
2.5,4.5,14.75
2.5,5.0,13.600000000000001
2.5,5.0,13.65
2.5,5.0,13.700000000000001
2.5,5.0,14.700000000000001
2.5,5.0,14.75
2.5,5.5,13.600000000000001
2.5,5.5,13.65
2.5,5.5,14.700000000000001
2.5,5.5,14.75
2.5,6.0,13.600000000000001
2.5,6.0,13.65
2.5,6.0,14.700000000000001
2.5,6.0,14.75
2.5,6.5,13.600000000000001
2.5,6.5,13.65
2.5,6.5,14.700000000000001
2.5,6.5,14.75
2.5,7.0,13.600000000000001
2.5,7.0,13.65
2.5,7.0,14.700000000000001
2.5,7.0,14.75
2.5,7.5,13.600000000000001
2.5,7.5,13.65
2.5,7.5,14.700000000000001
2.5,7.5,14.75
2.5,8.0,13.600000000000001
2.5,8.0,13.65
2.5,8.0,14.700000000000001
2.5,8.0,14.75
2.5,8.5,13.600000000000001
2.5,8.5,13.65
2.5,8.5,14.700000000000001
2.5,8.5,14.75
2.5,9.0,13.65
2.5,9.0,14.700000000000001
2.5,9.0,14.75
2.5,9.5,13.65
2.5,9.5,13.700000000000001
2.5,9.5,14.65
2.5,9.5,14.700000000000001
2.5,9.5,14.75
2.5,10.0,13.65
2.5,10.0,13.700000000000001
2.5,10.0,14.65
2.5,10.0,14.700000000000001
2.5,10.5,13.65
2.5,10.5,13.700000000000001
2.5,10.5,14.65
2.5,10.5,14.700000000000001
2.5,11.0,13.700000000000001
2.5,11.0,14.600000000000001
2.5,11.0,14.65
2.5,11.0,14.700000000000001
2.5,11.5,13.700000000000001
2.5,11.5,13.75
2.5,11.5,14.600000000000001
2.5,11.5,14.65
2.5,11.5,14.700000000000001
2.5,12.0,13.700000000000001
2.5,12.0,13.75
2.5,12.0,14.600000000000001
2.5,12.0,14.65
2.5,12.5,13.700000000000001
2.5,12.5,13.75
2.5,12.5,14.600000000000001
2.5,12.5,14.65
2.5,13.0,13.75
2.5,13.0,13.8
2.5,13.0,14.55
2.5,13.0,14.600000000000001
2.5,13.0,14.65
2.5,13.5,13.75
2.5,13.5,13.8
2.5,13.5,14.55
2.5,13.5,14.600000000000001
2.5,14.0,13.75
2.5,14.0,13.8
2.5,14.0,14.5
2.5,14.0,14.55
2.5,14.0,14.600000000000001
2.5,14.5,13.8
2.5,14.5,13.850000000000001
2.5,14.5,14.5
2.5,14.5,14.55
2.5,14.5,14.600000000000001
2.5,15.0,13.8
2.5,15.0,13.850000000000001
2.5,15.0,14.5
2.5,15.0,14.55
2.5,15.5,13.8
2.5,15.5,13.850000000000001
2.5,15.5,14.450000000000001
2.5,15.5,14.5
2.5,15.5,14.55
2.5,16.0,13.850000000000001
2.5,16.0,13.9
2.5,16.0,14.450000000000001
2.5,16.0,14.5
2.5,16.0,14.55
2.5,16.5,13.850000000000001
2.5,16.5,13.9
2.5,16.5,14.4
2.5,16.5,14.450000000000001
2.5,16.5,14.5
2.5,17.0,13.9
2.5,17.0,13.950000000000001
2.5,17.0,14.4
2.5,17.0,14.450000000000001
2.5,17.0,14.5
2.5,17.5,13.9
2.5,17.5,13.950000000000001
2.5,17.5,14.350000000000001
2.5,17.5,14.4
2.5,17.5,14.450000000000001
2.5,18.0,13.950000000000001
2.5,18.0,14.0
2.5,18.0,14.3
2.5,18.0,14.350000000000001
2.5,18.0,14.4
2.5,18.5,14.0
2.5,18.5,14.05
2.5,18.5,14.3
2.5,18.5,14.350000000000001
2.5,18.5,14.4
2.5,19.0,14.0
2.5,19.0,14.05
2.5,19.0,14.100000000000001
2.5,19.0,14.200000000000001
2.5,19.0,14.25
2.5,19.0,14.3
2.5,19.0,14.350000000000001
2.5,19.5,14.05
2.5,19.5,14.100000000000001
2.5,19.5,14.15
2.5,19.5,14.200000000000001
2.5,19.5,14.25
2.5,19.5,14.3
2.5,20.0,14.15
2.5,20.0,14.200000000000001
2.5,20.0,14.25
3.0,2.5,14.0
3.0,2.5,14.05
3.0,2.5,14.100000000000001
3.0,2.5,14.15
3.0,2.5,14.200000000000001
3.0,2.5,14.25
3.0,2.5,14.3
3.0,2.5,14.350000000000001
3.0,2.5,14.4
3.0,2.5,14.450000000000001
3.0,3.0,13.850000000000001
3.0,3.0,13.9
3.0,3.0,13.950000000000001
3.0,3.0,14.0
3.0,3.0,14.05
3.0,3.0,14.100000000000001
3.0,3.0,14.15
3.0,3.0,14.200000000000001
3.0,3.0,14.25
3.0,3.0,14.3
3.0,3.0,14.350000000000001
3.0,3.0,14.4
3.0,3.0,14.450000000000001
3.0,3.0,14.5
3.0,3.0,14.55
3.0,3.0,14.600000000000001
3.0,3.5,13.75
3.0,3.5,13.8
3.0,3.5,13.850000000000001
3.0,3.5,13.9
3.0,3.5,13.950000000000001
3.0,3.5,14.55
3.0,3.5,14.600000000000001
3.0,3.5,14.65
3.0,4.0,13.700000000000001
3.0,4.0,13.75
3.0,4.0,13.8
3.0,4.0,13.850000000000001
3.0,4.0,14.65
3.0,4.0,14.700000000000001
3.0,4.5,13.700000000000001
3.0,4.5,13.75
3.0,4.5,13.8
3.0,4.5,14.700000000000001
3.0,4.5,14.75
3.0,5.0,13.65
3.0,5.0,13.700000000000001
3.0,5.0,13.75
3.0,5.0,14.75
3.0,5.5,13.65
3.0,5.5,13.700000000000001
3.0,5.5,13.75
3.0,5.5,14.75
3.0,5.5,14.8
3.0,6.0,13.65
3.0,6.0,13.700000000000001
3.0,6.0,14.75
3.0,6.0,14.8
3.0,6.5,13.65
3.0,6.5,13.700000000000001
3.0,6.5,14.75
3.0,6.5,14.8
3.0,7.0,13.65
3.0,7.0,13.700000000000001
3.0,7.0,14.75
3.0,7.0,14.8
3.0,7.5,13.65
3.0,7.5,13.700000000000001
3.0,7.5,14.75
3.0,7.5,14.8
3.0,8.0,13.65
3.0,8.0,13.700000000000001
3.0,8.0,14.75
3.0,8.0,14.8
3.0,8.5,13.65
3.0,8.5,13.700000000000001
3.0,8.5,14.75
3.0,8.5,14.8
3.0,9.0,13.65
3.0,9.0,13.700000000000001
3.0,9.0,14.75
3.0,9.0,14.8
3.0,9.5,13.65
3.0,9.5,13.700000000000001
3.0,9.5,14.700000000000001
3.0,9.5,14.75
3.0,10.0,13.700000000000001
3.0,10.0,14.700000000000001
3.0,10.0,14.75
3.0,10.5,13.700000000000001
3.0,10.5,13.75
3.0,10.5,14.700000000000001
3.0,10.5,14.75
3.0,11.0,13.700000000000001
3.0,11.0,13.75
3.0,11.0,14.700000000000001
3.0,11.0,14.75
3.0,11.5,13.700000000000001
3.0,11.5,13.75
3.0,11.5,14.65
3.0,11.5,14.700000000000001
3.0,11.5,14.75
3.0,12.0,13.75
3.0,12.0,14.65
3.0,12.0,14.700000000000001
3.0,12.5,13.75
3.0,12.5,13.8
3.0,12.5,14.65
3.0,12.5,14.700000000000001
3.0,13.0,13.75
3.0,13.0,13.8
3.0,13.0,14.600000000000001
3.0,13.0,14.65
3.0,13.0,14.700000000000001
3.0,13.5,13.8
3.0,13.5,14.600000000000001
3.0,13.5,14.65
3.0,14.0,13.8
3.0,14.0,13.850000000000001
3.0,14.0,14.600000000000001
3.0,14.0,14.65
3.0,14.5,13.8
3.0,14.5,13.850000000000001
3.0,14.5,14.55
3.0,14.5,14.600000000000001
3.0,14.5,14.65
3.0,15.0,13.850000000000001
3.0,15.0,14.55
3.0,15.0,14.600000000000001
3.0,15.5,13.850000000000001
3.0,15.5,13.9
3.0,15.5,14.55
3.0,15.5,14.600000000000001
3.0,16.0,13.850000000000001
3.0,16.0,13.9
3.0,16.0,14.5
3.0,16.0,14.55
3.0,16.5,13.9
3.0,16.5,13.950000000000001
3.0,16.5,14.5
3.0,16.5,14.55
3.0,17.0,13.9
3.0,17.0,13.950000000000001
3.0,17.0,14.450000000000001
3.0,17.0,14.5
3.0,17.0,14.55
3.0,17.5,13.950000000000001
3.0,17.5,14.0
3.0,17.5,14.4
3.0,17.5,14.450000000000001
3.0,17.5,14.5
3.0,18.0,13.950000000000001
3.0,18.0,14.0
3.0,18.0,14.4
3.0,18.0,14.450000000000001
3.0,18.5,14.0
3.0,18.5,14.05
3.0,18.5,14.350000000000001
3.0,18.5,14.4
3.0,18.5,14.450000000000001
3.0,19.0,14.05
3.0,19.0,14.100000000000001
3.0,19.0,14.3
3.0,19.0,14.350000000000001
3.0,19.0,14.4
3.0,19.5,14.100000000000001
3.0,19.5,14.15
3.0,19.5,14.25
3.0,19.5,14.3
3.0,19.5,14.350000000000001
3.0,20.0,14.15
3.0,20.0,14.200000000000001
3.0,20.0,14.25
3.0,20.0,14.3
3.5,3.0,13.950000000000001
3.5,3.0,14.0
3.5,3.0,14.05
3.5,3.0,14.100000000000001
3.5,3.0,14.15
3.5,3.0,14.200000000000001
3.5,3.0,14.25
3.5,3.0,14.3
3.5,3.0,14.350000000000001
3.5,3.0,14.4
3.5,3.0,14.450000000000001
3.5,3.0,14.5
3.5,3.0,14.55
3.5,3.5,13.850000000000001
3.5,3.5,13.9
3.5,3.5,13.950000000000001
3.5,3.5,14.0
3.5,3.5,14.05
3.5,3.5,14.100000000000001
3.5,3.5,14.450000000000001
3.5,3.5,14.5
3.5,3.5,14.55
3.5,3.5,14.600000000000001
3.5,3.5,14.65
3.5,4.0,13.8
3.5,4.0,13.850000000000001
3.5,4.0,13.9
3.5,4.0,13.950000000000001
3.5,4.0,14.600000000000001
3.5,4.0,14.65
3.5,4.0,14.700000000000001
3.5,4.5,13.75
3.5,4.5,13.8
3.5,4.5,13.850000000000001
3.5,4.5,14.700000000000001
3.5,4.5,14.75
3.5,5.0,13.75
3.5,5.0,13.8
3.5,5.0,14.75
3.5,5.0,14.8
3.5,5.5,13.700000000000001
3.5,5.5,13.75
3.5,5.5,13.8
3.5,5.5,14.75
3.5,5.5,14.8
3.5,6.0,13.700000000000001
3.5,6.0,13.75
3.5,6.0,14.8
3.5,6.5,13.700000000000001
3.5,6.5,13.75
3.5,6.5,14.8
3.5,7.0,13.700000000000001
3.5,7.0,13.75
3.5,7.0,14.8
3.5,7.5,13.700000000000001
3.5,7.5,14.8
3.5,8.0,13.700000000000001
3.5,8.0,14.8
3.5,8.5,13.700000000000001
3.5,8.5,13.75
3.5,8.5,14.8
3.5,9.0,13.700000000000001
3.5,9.0,13.75
3.5,9.0,14.75
3.5,9.0,14.8
3.5,9.5,13.700000000000001
3.5,9.5,13.75
3.5,9.5,14.75
3.5,9.5,14.8
3.5,10.0,13.700000000000001
3.5,10.0,13.75
3.5,10.0,14.75
3.5,10.0,14.8
3.5,10.5,13.700000000000001
3.5,10.5,13.75
3.5,10.5,14.75
3.5,10.5,14.8
3.5,11.0,13.75
3.5,11.0,14.75
3.5,11.5,13.75
3.5,11.5,13.8
3.5,11.5,14.700000000000001
3.5,11.5,14.75
3.5,12.0,13.75
3.5,12.0,13.8
3.5,12.0,14.700000000000001
3.5,12.0,14.75
3.5,12.5,13.75
3.5,12.5,13.8
3.5,12.5,14.700000000000001
3.5,12.5,14.75
3.5,13.0,13.8
3.5,13.0,13.850000000000001
3.5,13.0,14.65
3.5,13.0,14.700000000000001
3.5,13.5,13.8
3.5,13.5,13.850000000000001
3.5,13.5,14.65
3.5,13.5,14.700000000000001
3.5,14.0,13.8
3.5,14.0,13.850000000000001
3.5,14.0,14.65
3.5,14.0,14.700000000000001
3.5,14.5,13.850000000000001
3.5,14.5,13.9
3.5,14.5,14.600000000000001
3.5,14.5,14.65
3.5,15.0,13.850000000000001
3.5,15.0,13.9
3.5,15.0,14.600000000000001
3.5,15.0,14.65
3.5,15.5,13.850000000000001
3.5,15.5,13.9
3.5,15.5,14.55
3.5,15.5,14.600000000000001
3.5,15.5,14.65
3.5,16.0,13.9
3.5,16.0,13.950000000000001
3.5,16.0,14.55
3.5,16.0,14.600000000000001
3.5,16.5,13.9
3.5,16.5,13.950000000000001
3.5,16.5,14.55
3.5,16.5,14.600000000000001
3.5,17.0,13.950000000000001
3.5,17.0,14.0
3.5,17.0,14.5
3.5,17.0,14.55
3.5,17.5,13.950000000000001
3.5,17.5,14.0
3.5,17.5,14.450000000000001
3.5,17.5,14.5
3.5,17.5,14.55
3.5,18.0,14.0
3.5,18.0,14.05
3.5,18.0,14.450000000000001
3.5,18.0,14.5
3.5,18.5,14.0
3.5,18.5,14.05
3.5,18.5,14.100000000000001
3.5,18.5,14.4
3.5,18.5,14.450000000000001
3.5,18.5,14.5
3.5,19.0,14.05
3.5,19.0,14.100000000000001
3.5,19.0,14.15
3.5,19.0,14.350000000000001
3.5,19.0,14.4
3.5,19.0,14.450000000000001
3.5,19.5,14.100000000000001
3.5,19.5,14.15
3.5,19.5,14.200000000000001
3.5,19.5,14.3
3.5,19.5,14.350000000000001
3.5,19.5,14.4
3.5,20.0,14.15
3.5,20.0,14.200000000000001
3.5,20.0,14.25
3.5,20.0,14.3
3.5,20.0,14.350000000000001
4.0,3.0,14.100000000000001
4.0,3.0,14.15
4.0,3.0,14.200000000000001
4.0,3.0,14.25
4.0,3.0,14.3
4.0,3.0,14.350000000000001
4.0,3.0,14.4
4.0,3.0,14.450000000000001
4.0,3.5,13.950000000000001
4.0,3.5,14.0
4.0,3.5,14.05
4.0,3.5,14.100000000000001
4.0,3.5,14.15
4.0,3.5,14.200000000000001
4.0,3.5,14.25
4.0,3.5,14.3
4.0,3.5,14.350000000000001
4.0,3.5,14.4
4.0,3.5,14.450000000000001
4.0,3.5,14.5
4.0,3.5,14.55
4.0,3.5,14.600000000000001
4.0,4.0,13.850000000000001
4.0,4.0,13.9
4.0,4.0,13.950000000000001
4.0,4.0,14.0
4.0,4.0,14.05
4.0,4.0,14.55
4.0,4.0,14.600000000000001
4.0,4.0,14.65
4.0,4.0,14.700000000000001
4.0,4.5,13.8
4.0,4.5,13.850000000000001
4.0,4.5,13.9
4.0,4.5,13.950000000000001
4.0,4.5,14.65
4.0,4.5,14.700000000000001
4.0,4.5,14.75
4.0,5.0,13.8
4.0,5.0,13.850000000000001
4.0,5.0,13.9
4.0,5.0,14.75
4.0,5.0,14.8
4.0,5.5,13.75
4.0,5.5,13.8
4.0,5.5,13.850000000000001
4.0,5.5,14.75
4.0,5.5,14.8
4.0,6.0,13.75
4.0,6.0,13.8
4.0,6.0,14.8
4.0,6.5,13.75
4.0,6.5,13.8
4.0,6.5,14.8
4.0,6.5,14.850000000000001
4.0,7.0,13.700000000000001
4.0,7.0,13.75
4.0,7.0,14.8
4.0,7.0,14.850000000000001
4.0,7.5,13.700000000000001
4.0,7.5,13.75
4.0,7.5,14.8
4.0,7.5,14.850000000000001
4.0,8.0,13.700000000000001
4.0,8.0,13.75
4.0,8.0,14.8
4.0,8.0,14.850000000000001
4.0,8.5,13.700000000000001
4.0,8.5,13.75
4.0,8.5,14.8
4.0,8.5,14.850000000000001
4.0,9.0,13.75
4.0,9.0,14.8
4.0,9.0,14.850000000000001
4.0,9.5,13.75
4.0,9.5,14.8
4.0,9.5,14.850000000000001
4.0,10.0,13.75
4.0,10.0,13.8
4.0,10.0,14.8
4.0,10.5,13.75
4.0,10.5,13.8
4.0,10.5,14.75
4.0,10.5,14.8
4.0,11.0,13.75
4.0,11.0,13.8
4.0,11.0,14.75
4.0,11.0,14.8
4.0,11.5,13.75
4.0,11.5,13.8
4.0,11.5,14.75
4.0,11.5,14.8
4.0,12.0,13.8
4.0,12.0,14.75
4.0,12.0,14.8
4.0,12.5,13.8
4.0,12.5,13.850000000000001
4.0,12.5,14.700000000000001
4.0,12.5,14.75
4.0,13.0,13.8
4.0,13.0,13.850000000000001
4.0,13.0,14.700000000000001
4.0,13.0,14.75
4.0,13.5,13.850000000000001
4.0,13.5,14.700000000000001
4.0,13.5,14.75
4.0,14.0,13.850000000000001
4.0,14.0,13.9
4.0,14.0,14.65
4.0,14.0,14.700000000000001
4.0,14.5,13.850000000000001
4.0,14.5,13.9
4.0,14.5,14.65
4.0,14.5,14.700000000000001
4.0,15.0,13.9
4.0,15.0,14.65
4.0,15.0,14.700000000000001
4.0,15.5,13.9
4.0,15.5,13.950000000000001
4.0,15.5,14.600000000000001
4.0,15.5,14.65
4.0,16.0,13.9
4.0,16.0,13.950000000000001
4.0,16.0,14.600000000000001
4.0,16.0,14.65
4.0,16.5,13.950000000000001
4.0,16.5,14.0
4.0,16.5,14.55
4.0,16.5,14.600000000000001
4.0,17.0,13.950000000000001
4.0,17.0,14.0
4.0,17.0,14.55
4.0,17.0,14.600000000000001
4.0,17.5,14.0
4.0,17.5,14.05
4.0,17.5,14.5
4.0,17.5,14.55
4.0,18.0,14.0
4.0,18.0,14.05
4.0,18.0,14.5
4.0,18.0,14.55
4.0,18.5,14.05
4.0,18.5,14.100000000000001
4.0,18.5,14.450000000000001
4.0,18.5,14.5
4.0,19.0,14.100000000000001
4.0,19.0,14.15
4.0,19.0,14.4
4.0,19.0,14.450000000000001
4.0,19.0,14.5
4.0,19.5,14.15
4.0,19.5,14.200000000000001
4.0,19.5,14.350000000000001
4.0,19.5,14.4
4.0,19.5,14.450000000000001
4.0,20.0,14.200000000000001
4.0,20.0,14.25
4.0,20.0,14.3
4.0,20.0,14.350000000000001
4.0,20.0,14.4
4.5,3.5,14.05
4.5,3.5,14.100000000000001
4.5,3.5,14.15
4.5,3.5,14.200000000000001
4.5,3.5,14.25
4.5,3.5,14.3
4.5,3.5,14.350000000000001
4.5,3.5,14.4
4.5,3.5,14.450000000000001
4.5,3.5,14.5
4.5,3.5,14.55
4.5,4.0,13.950000000000001
4.5,4.0,14.0
4.5,4.0,14.05
4.5,4.0,14.100000000000001
4.5,4.0,14.15
4.5,4.0,14.200000000000001
4.5,4.0,14.25
4.5,4.0,14.3
4.5,4.0,14.350000000000001
4.5,4.0,14.4
4.5,4.0,14.450000000000001
4.5,4.0,14.5
4.5,4.0,14.55
4.5,4.0,14.600000000000001
4.5,4.0,14.65
4.5,4.5,13.9
4.5,4.5,13.950000000000001
4.5,4.5,14.0
4.5,4.5,14.05
4.5,4.5,14.600000000000001
4.5,4.5,14.65
4.5,4.5,14.700000000000001
4.5,4.5,14.75
4.5,5.0,13.850000000000001
4.5,5.0,13.9
4.5,5.0,13.950000000000001
4.5,5.0,14.700000000000001
4.5,5.0,14.75
4.5,5.5,13.8
4.5,5.5,13.850000000000001
4.5,5.5,13.9
4.5,5.5,14.75
4.5,5.5,14.8
4.5,6.0,13.8
4.5,6.0,13.850000000000001
4.5,6.0,14.8
4.5,6.0,14.850000000000001
4.5,6.5,13.75
4.5,6.5,13.8
4.5,6.5,13.850000000000001
4.5,6.5,14.8
4.5,6.5,14.850000000000001
4.5,7.0,13.75
4.5,7.0,13.8
4.5,7.0,14.850000000000001
4.5,7.5,13.75
4.5,7.5,13.8
4.5,7.5,14.850000000000001
4.5,8.0,13.75
4.5,8.0,13.8
4.5,8.0,14.850000000000001
4.5,8.5,13.75
4.5,8.5,13.8
4.5,8.5,14.850000000000001
4.5,9.0,13.75
4.5,9.0,13.8
4.5,9.0,14.850000000000001
4.5,9.5,13.75
4.5,9.5,13.8
4.5,9.5,14.8
4.5,9.5,14.850000000000001
4.5,10.0,13.75
4.5,10.0,13.8
4.5,10.0,14.8
4.5,10.0,14.850000000000001
4.5,10.5,13.8
4.5,10.5,14.8
4.5,10.5,14.850000000000001
4.5,11.0,13.8
4.5,11.0,14.8
4.5,11.0,14.850000000000001
4.5,11.5,13.8
4.5,11.5,13.850000000000001
4.5,11.5,14.8
4.5,12.0,13.8
4.5,12.0,13.850000000000001
4.5,12.0,14.75
4.5,12.0,14.8
4.5,12.5,13.8
4.5,12.5,13.850000000000001
4.5,12.5,14.75
4.5,12.5,14.8
4.5,13.0,13.850000000000001
4.5,13.0,14.75
4.5,13.0,14.8
4.5,13.5,13.850000000000001
4.5,13.5,13.9
4.5,13.5,14.700000000000001
4.5,13.5,14.75
4.5,14.0,13.850000000000001
4.5,14.0,13.9
4.5,14.0,14.700000000000001
4.5,14.0,14.75
4.5,14.5,13.9
4.5,14.5,14.700000000000001
4.5,14.5,14.75
4.5,15.0,13.9
4.5,15.0,13.950000000000001
4.5,15.0,14.65
4.5,15.0,14.700000000000001
4.5,15.5,13.9
4.5,15.5,13.950000000000001
4.5,15.5,14.65
4.5,15.5,14.700000000000001
4.5,16.0,13.950000000000001
4.5,16.0,14.0
4.5,16.0,14.600000000000001
4.5,16.0,14.65
4.5,16.5,13.950000000000001
4.5,16.5,14.0
4.5,16.5,14.600000000000001
4.5,16.5,14.65
4.5,17.0,14.0
4.5,17.0,14.05
4.5,17.0,14.55
4.5,17.0,14.600000000000001
4.5,17.0,14.65
4.5,17.5,14.0
4.5,17.5,14.05
4.5,17.5,14.55
4.5,17.5,14.600000000000001
4.5,18.0,14.05
4.5,18.0,14.100000000000001
4.5,18.0,14.5
4.5,18.0,14.55
4.5,18.5,14.05
4.5,18.5,14.100000000000001
4.5,18.5,14.15
4.5,18.5,14.5
4.5,18.5,14.55
4.5,19.0,14.100000000000001
4.5,19.0,14.15
4.5,19.0,14.450000000000001
4.5,19.0,14.5
4.5,19.5,14.15
4.5,19.5,14.200000000000001
4.5,19.5,14.25
4.5,19.5,14.4
4.5,19.5,14.450000000000001
4.5,20.0,14.200000000000001
4.5,20.0,14.25
4.5,20.0,14.3
4.5,20.0,14.350000000000001
4.5,20.0,14.4
5.0,3.5,14.3
5.0,3.5,14.350000000000001
5.0,4.0,14.05
5.0,4.0,14.100000000000001
5.0,4.0,14.15
5.0,4.0,14.200000000000001
5.0,4.0,14.25
5.0,4.0,14.3
5.0,4.0,14.350000000000001
5.0,4.0,14.4
5.0,4.0,14.450000000000001
5.0,4.0,14.5
5.0,4.0,14.55
5.0,4.0,14.600000000000001
5.0,4.5,13.950000000000001
5.0,4.5,14.0
5.0,4.5,14.05
5.0,4.5,14.100000000000001
5.0,4.5,14.15
5.0,4.5,14.200000000000001
5.0,4.5,14.5
5.0,4.5,14.55
5.0,4.5,14.600000000000001
5.0,4.5,14.65
5.0,4.5,14.700000000000001
5.0,5.0,13.9
5.0,5.0,13.950000000000001
5.0,5.0,14.0
5.0,5.0,14.05
5.0,5.0,14.65
5.0,5.0,14.700000000000001
5.0,5.0,14.75
5.0,5.5,13.850000000000001
5.0,5.5,13.9
5.0,5.5,13.950000000000001
5.0,5.5,14.75
5.0,5.5,14.8
5.0,6.0,13.850000000000001
5.0,6.0,13.9
5.0,6.0,14.8
5.0,6.5,13.8
5.0,6.5,13.850000000000001
5.0,6.5,13.9
5.0,6.5,14.8
5.0,6.5,14.850000000000001
5.0,7.0,13.8
5.0,7.0,13.850000000000001
5.0,7.0,14.850000000000001
5.0,7.5,13.8
5.0,7.5,13.850000000000001
5.0,7.5,14.850000000000001
5.0,8.0,13.8
5.0,8.0,14.850000000000001
5.0,8.5,13.8
5.0,8.5,14.850000000000001
5.0,9.0,13.8
5.0,9.0,14.850000000000001
5.0,9.5,13.8
5.0,9.5,14.850000000000001
5.0,10.0,13.8
5.0,10.0,14.850000000000001
5.0,10.5,13.8
5.0,10.5,13.850000000000001
5.0,10.5,14.850000000000001
5.0,11.0,13.8
5.0,11.0,13.850000000000001
5.0,11.0,14.8
5.0,11.0,14.850000000000001
5.0,11.5,13.8
5.0,11.5,13.850000000000001
5.0,11.5,14.8
5.0,11.5,14.850000000000001
5.0,12.0,13.850000000000001
5.0,12.0,14.8
5.0,12.0,14.850000000000001
5.0,12.5,13.850000000000001
5.0,12.5,14.8
5.0,13.0,13.850000000000001
5.0,13.0,13.9
5.0,13.0,14.75
5.0,13.0,14.8
5.0,13.5,13.850000000000001
5.0,13.5,13.9
5.0,13.5,14.75
5.0,13.5,14.8
5.0,14.0,13.9
5.0,14.0,14.75
5.0,14.5,13.9
5.0,14.5,13.950000000000001
5.0,14.5,14.700000000000001
5.0,14.5,14.75
5.0,15.0,13.9
5.0,15.0,13.950000000000001
5.0,15.0,14.700000000000001
5.0,15.0,14.75
5.0,15.5,13.950000000000001
5.0,15.5,14.0
5.0,15.5,14.65
5.0,15.5,14.700000000000001
5.0,16.0,13.950000000000001
5.0,16.0,14.0
5.0,16.0,14.65
5.0,16.0,14.700000000000001
5.0,16.5,14.0
5.0,16.5,14.65
5.0,17.0,14.0
5.0,17.0,14.05
5.0,17.0,14.600000000000001
5.0,17.0,14.65
5.0,17.5,14.05
5.0,17.5,14.100000000000001
5.0,17.5,14.55
5.0,17.5,14.600000000000001
5.0,18.0,14.05
5.0,18.0,14.100000000000001
5.0,18.0,14.55
5.0,18.0,14.600000000000001
5.0,18.5,14.100000000000001
5.0,18.5,14.15
5.0,18.5,14.5
5.0,18.5,14.55
5.0,19.0,14.15
5.0,19.0,14.200000000000001
5.0,19.0,14.450000000000001
5.0,19.0,14.5
5.0,19.5,14.15
5.0,19.5,14.200000000000001
5.0,19.5,14.25
5.0,19.5,14.4
5.0,19.5,14.450000000000001
5.0,19.5,14.5
5.0,20.0,14.25
5.0,20.0,14.3
5.0,20.0,14.350000000000001
5.0,20.0,14.4
5.5,4.0,14.200000000000001
5.5,4.0,14.25
5.5,4.0,14.3
5.5,4.0,14.350000000000001
5.5,4.0,14.4
5.5,4.0,14.450000000000001
5.5,4.0,14.5
5.5,4.5,14.05
5.5,4.5,14.100000000000001
5.5,4.5,14.15
5.5,4.5,14.200000000000001
5.5,4.5,14.25
5.5,4.5,14.3
5.5,4.5,14.350000000000001
5.5,4.5,14.4
5.5,4.5,14.450000000000001
5.5,4.5,14.5
5.5,4.5,14.55
5.5,4.5,14.600000000000001
5.5,4.5,14.65
5.5,5.0,13.950000000000001
5.5,5.0,14.0
5.5,5.0,14.05
5.5,5.0,14.100000000000001
5.5,5.0,14.15
5.5,5.0,14.600000000000001
5.5,5.0,14.65
5.5,5.0,14.700000000000001
5.5,5.0,14.75
5.5,5.5,13.9
5.5,5.5,13.950000000000001
5.5,5.5,14.0
5.5,5.5,14.05
5.5,5.5,14.700000000000001
5.5,5.5,14.75
5.5,5.5,14.8
5.5,6.0,13.9
5.5,6.0,13.950000000000001
5.5,6.0,14.75
5.5,6.0,14.8
5.5,6.5,13.850000000000001
5.5,6.5,13.9
5.5,6.5,13.950000000000001
5.5,6.5,14.8
5.5,6.5,14.850000000000001
5.5,7.0,13.850000000000001
5.5,7.0,13.9
5.5,7.0,14.850000000000001
5.5,7.5,13.8
5.5,7.5,13.850000000000001
5.5,7.5,14.850000000000001
5.5,8.0,13.8
5.5,8.0,13.850000000000001
5.5,8.0,14.850000000000001
5.5,8.0,14.9
5.5,8.5,13.8
5.5,8.5,13.850000000000001
5.5,8.5,14.850000000000001
5.5,8.5,14.9
5.5,9.0,13.8
5.5,9.0,13.850000000000001
5.5,9.0,14.850000000000001
5.5,9.0,14.9
5.5,9.5,13.8
5.5,9.5,13.850000000000001
5.5,9.5,14.850000000000001
5.5,9.5,14.9
5.5,10.0,13.8
5.5,10.0,13.850000000000001
