0.89613,3.0375
0.89691,3.0073
0.89778,2.9779
0.89876,2.9493
0.89986,2.9214
0.90109,2.8943
0.90247,2.8679
0.90401,2.8424
0.90575,2.8177
0.9077,2.7938
0.90988,2.7708
0.91232,2.7486
0.91505,2.7273
0.91812,2.7069
0.92154,2.6874
0.92536,2.6689
0.92964,2.6515
0.9344,2.6351
0.93972,2.6197
0.94563,2.6055
0.95221,2.5925
0.95952,2.5807
0.96763,2.5702
0.97661,2.561
0.98655,2.5533
0.99754,2.547
1.0096,2.5423
1.023,2.5393
1.0376,2.5379
1.0537,2.5383
1.0714,2.5405
1.0906,2.5447
1.1116,2.5509
1.1345,2.5591
1.1594,2.5696
1.1864,2.5823
1.2156,2.5974
1.2472,2.6149
1.2812,2.6349
1.3178,2.6574
1.3571,2.6826
1.3992,2.7105
1.4442,2.7412
1.4922,2.7747
1.5432,2.8111
1.5975,2.8504
1.655,2.8928
1.7158,2.9381
1.7801,2.9865
1.8478,3.038
1.9189,3.0926
1.9937,3.1503
2.072,3.2112
2.1539,3.2752
2.2394,3.3423
2.3285,3.4126
2.4213,3.4859
2.5176,3.5624
2.6176,3.6419
2.7211,3.7244
2.8281,3.8098
2.9386,3.8982
3.0526,3.9894
3.1699,4.0833
3.2906,4.1799
3.4146,4.2791
3.5417,4.3808
3.672,4.4849
3.8054,4.5913
3.9417,4.6999
4.0809,4.8106
4.2229,4.9232
4.3676,5.0376
4.5149,5.1537
4.6647,5.2714
4.817,5.3906
4.9716,5.511
5.1283,5.6327
5.2872,5.7554
5.4481,5.879
5.6109,6.0034
5.7755,6.1286
5.9418,6.2542
6.1097,6.3803
6.279,6.5068
6.4496,6.6334
6.6215,6.7602
6.7946,6.887
6.9686,7.0137
7.1435,7.1402
7.3193,7.2664
7.4957,7.3923
7.6727,7.5178
7.8501,7.6428
8.0279,7.7672
8.206,7.891
8.3841,8.0141
8.5623,8.1365
8.7404,8.2581
8.9183,8.3789
9.0959,8.4988
9.273,8.6179
9.4497,8.736
9.6257,8.8531
9.801,8.9693
9.9754,9.0845
10.149,9.1986
10.321,9.3117
10.493,9.4238
10.663,9.5348
10.832,9.6446
10.999,9.7535
11.165,9.8612
11.329,9.9678
11.491,10.073
11.652,10.178
11.811,10.281
11.968,10.383
12.122,10.484
12.275,10.584
12.425,10.682
12.573,10.78
12.718,10.876
12.861,10.972
13.002,11.066
13.14,11.159
13.275,11.25
13.407,11.341
13.536,11.43
13.663,11.518
13.786,11.605
13.906,11.691
14.024,11.776
14.138,11.859
14.248,11.941
14.356,12.022
14.46,12.102
14.56,12.18
14.657,12.257
14.751,12.333
14.84,12.408
14.927,12.481
15.009,12.553
15.088,12.624
15.163,12.693
15.234,12.761
15.301,12.828
15.365,12.893
15.424,12.957
15.48,13.019
15.531,13.08
15.579,13.14
15.622,13.198
15.662,13.255
15.697,13.31
15.728,13.364
15.755,13.416
15.778,13.467
15.797,13.516
15.811,13.564
15.822,13.61
15.828,13.654
